customer_id,segment,region,tenure_years,declared_monthly_turnover,country_risk,is_pep,community_id
455,retail_salaried,Phnom Penh,0.4,1620.0,low,0,45
456,Corporate,Kampot,4.8,426730.0,low,0,45
457,retail_salaried,Siem Reap,5.9,4340.0,low,0,45
458,small_business,Siem Reap,5.5,5310.0,low,0,45
459,retail_self_employed,Phnom Penh,2.5,,medium,0,45
460,retail_self_employed,Phnom Penh,1.7,5040.0,low,0,46
461,retail_salaried,Siem Reap,12.2,2440.0,low,0,46
462,Cash Intensive,Battambang,2.9,65610.0,low,0,46
463,retail_salaried,Phnom Penh,3.2,,low,0,46
464,retail_self_employed,Phnom Penh,2.1,7460.0,medium,0,46
465,retail_self_employed,Phnom Penh,5.3,3500.0,low,0,46
466,Retail Self Employed,Sihanoukville,3.4,11060.0,low,0,46
467,cash_intensive,Phnom Penh,0.5,32100.0,low,0,46
468,retail_salaried,Battambang,9.5,2910.0,low,0,46
469,retail_salaried,Phnom Penh,4.4,1100.0,low,0,46
470,retail_salaried,Sihanoukville,5.7,2590.0,low,0,47
471,retail_salaried,Sihanoukville,2.3,1880.0,low,0,47
472,retail_salaried,Siem Reap,7.2,940.0,low,0,47
473,retail_salaried,Siem Reap,4.1,1420.0,medium,0,47
474,retail_salaried,Phnom Penh,6.1,950.0,low,0,47
475,retail_salaried,Sihanoukville,8.2,1100.0,low,0,47
476,retail_salaried,Phnom Penh,6.5,1420.0,low,0,47
477,retail_self_employed,Kampot,2.5,6620.0,low,0,47
478,retail_self_employed,Siem Reap,19.3,2770.0,low,0,47
479,retail_salaried,Phnom Penh,1.7,11590.0,low,0,47
480,retail_salaried,Kampot,2.0,4960.0,low,0,48
481,retail_salaried,Battambang,3.2,3170.0,low,0,48
482,retail_self_employed,Kampot,2.3,14010.0,low,0,48
483,retail_salaried,Sihanoukville,9.4,2070.0,low,0,48
484,retail_salaried,Siem Reap,4.1,710.0,low,0,48
485,retail_salaried,Battambang,1.9,1460.0,low,0,48
486,retail_salaried,Phnom Penh,0.9,2440.0,low,0,48
487,retail_salaried,Siem Reap,5.3,2180.0,low,0,48
488,retail_self_employed,Phnom Penh,4.3,1000.0,low,0,48
489,retail_self_employed,Battambang,13.3,2780.0,low,0,48
490,retail_self_employed,Phnom Penh,5.7,2250.0,low,0,49
491,retail_self_employed,Siem Reap,6.2,2770.0,low,0,49
492,retail_self_employed,Siem Reap,10.5,13780.0,low,0,49
493,retail_salaried,Phnom Penh,11.3,4880.0,low,0,49
494,small_business,Kampot,8.4,24520.0,low,0,49
495,retail_salaried,Phnom Penh,1.0,1300.0,low,0,49
496,retail_salaried,Phnom Penh,5.2,810.0,low,0,49
497,retail_self_employed,Sihanoukville,9.6,5600.0,low,0,49
498,retail_salaried,Sihanoukville,4.6,3700.0,low,0,49
499,retail_salaried,Phnom Penh,6.3,1740.0,low,0,49
500,Retail Self Employed,Phnom Penh,15.2,7410.0,low,0,50
501,cash_intensive,Phnom Penh,4.3,58790.0,low,0,50
502,cash_intensive,Phnom Penh,4.9,33520.0,low,0,50
503,retail_salaried,Phnom Penh,4.1,1300.0,low,0,50
504,retail_salaried,Phnom Penh,2.1,2470.0,low,0,50
505,small_business,Phnom Penh,,58360.0,low,0,50
506,retail_salaried,Phnom Penh,5.0,3040.0,low,0,50
507,Small Business,Phnom Penh,5.9,17170.0,low,0,50
508,retail_salaried,Phnom Penh,6.0,17140.0,low,0,50
509,Retail Salaried,Battambang,3.0,950.0,low,0,50
510,retail_salaried,Phnom Penh,10.4,1010.0,low,0,51
511,small_business,Sihanoukville,1.7,106210.0,low,0,51
512,retail_salaried,Phnom Penh,0.5,1530.0,low,0,51
513,retail_salaried,Sihanoukville,5.1,7000.0,low,0,51
514,retail_salaried,Phnom Penh,3.6,3970.0,low,0,51
515,retail_salaried,Kampot,6.8,7350.0,low,0,51
516,retail_salaried,Siem Reap,,2130.0,low,0,51
517,retail_self_employed,Phnom Penh,3.6,1010.0,low,0,51
518,retail_salaried,Phnom Penh,4.3,5190.0,low,1,51
519,small_business,Phnom Penh,3.6,30310.0,low,0,51
520,small_business,Phnom Penh,4.1,15480.0,low,1,52
521,retail_salaried,Phnom Penh,1.9,4940.0,low,0,52
522,retail_salaried,Phnom Penh,4.7,450.0,low,0,52
523,retail_self_employed,Phnom Penh,3.0,2500.0,low,0,52
524,retail_salaried,Phnom Penh,1.0,2540.0,low,0,52
525,retail_salaried,Siem Reap,5.2,1540.0,medium,0,52
526,corporate,Battambang,5.3,379110.0,low,0,52
527,corporate,Kampot,5.7,857870.0,low,0,52
528,small_business,Sihanoukville,7.0,18520.0,low,0,52
529,retail_salaried,Phnom Penh,1.0,2740.0,low,0,52
530,retail_self_employed,Battambang,,7230.0,high,0,53
531,retail_self_employed,Phnom Penh,11.0,6580.0,low,0,53
532,retail_salaried,Phnom Penh,3.2,2310.0,low,0,53
533,retail_self_employed,Siem Reap,6.5,11770.0,low,0,53
534,retail_salaried,Phnom Penh,1.7,4160.0,high,0,53
535,retail_salaried,Phnom Penh,5.0,1940.0,low,0,53
536,retail_salaried,Siem Reap,9.2,3420.0,low,0,53
537,retail_salaried,Phnom Penh,2.9,1590.0,low,0,53
538,retail_salaried,Phnom Penh,2.1,2620.0,medium,0,53
539,small_business,Siem Reap,8.2,23920.0,low,0,53
540,corporate,Siem Reap,3.0,87870.0,low,0,54
541,retail_self_employed,Phnom Penh,2.6,4810.0,low,0,54
542,small_business,Phnom Penh,6.3,14640.0,low,0,54
543,corporate,Siem Reap,0.3,172720.0,low,0,54
544,retail_salaried,Siem Reap,4.0,6300.0,low,0,54
545,retail_salaried,Phnom Penh,3.8,1630.0,low,0,54
546,retail_salaried,Phnom Penh,2.3,1680.0,low,0,54
547,retail_salaried,Phnom Penh,2.3,1810.0,low,0,54
548,small_business,Phnom Penh,6.1,26920.0,low,0,54
549,retail_salaried,Phnom Penh,9.9,1270.0,low,0,54
550,retail_salaried,Phnom Penh,2.2,1440.0,low,0,55
551,retail_salaried,Phnom Penh,1.2,1710.0,low,0,55
552,retail_salaried,Battambang,5.7,920.0,low,0,55
553,cash_intensive,Siem Reap,1.2,63060.0,low,0,55
554,retail_salaried,Phnom Penh,5.5,4120.0,medium,0,55
555,retail_salaried,Phnom Penh,6.0,2770.0,low,0,55
556,retail_salaried,Kampot,4.2,,low,0,55
557,retail_salaried,Battambang,1.7,,low,0,55
558,Retail Self Employed,Siem Reap,11.6,6990.0,low,0,55
559,retail_salaried,Phnom Penh,0.6,5550.0,low,0,55
560,retail_salaried,Kampot,2.2,980.0,low,0,56
561,retail_salaried,Sihanoukville,7.3,3780.0,low,0,56
562,small_business,Phnom Penh,3.5,22180.0,low,0,56
563,retail_self_employed,Phnom Penh,4.0,3180.0,low,0,56
564,retail_self_employed,Phnom Penh,9.5,5670.0,low,0,56
565,retail_self_employed,Battambang,5.6,940.0,low,0,56
566,small_business,Phnom Penh,4.7,43100.0,low,0,56
567,retail_salaried,Sihanoukville,2.1,680.0,low,0,56
568,Retail Salaried,Battambang,6.4,3720.0,low,0,56
569,retail_salaried,Phnom Penh,3.2,3500.0,low,0,56
570,retail_salaried,Sihanoukville,8.3,1510.0,low,0,57
571,small_business,Phnom Penh,6.8,19460.0,low,0,57
572,retail_salaried,Siem Reap,8.4,3360.0,low,0,57
573,small_business,Siem Reap,5.2,18010.0,low,0,57
574,small_business,Siem Reap,6.3,8000.0,low,0,57
575,retail_salaried,Battambang,15.8,1200.0,low,0,57
576,cash_intensive,Phnom Penh,2.9,,low,0,57
577,retail_self_employed,Kampot,18.4,7940.0,medium,0,57
578,small_business,Siem Reap,3.3,29570.0,low,0,57
579,retail_salaried,Phnom Penh,1.7,1180.0,low,0,57
580,retail_salaried,Siem Reap,11.0,1140.0,low,0,58
581,retail_salaried,Sihanoukville,,900.0,medium,0,58
582,retail_salaried,Siem Reap,12.7,4440.0,low,0,58
583,retail_salaried,Siem Reap,9.6,480.0,low,0,58
584,cash_intensive,Kampot,4.6,51040.0,low,0,58
585,retail_self_employed,Sihanoukville,4.3,7750.0,low,0,58
586,retail_salaried,Kampot,2.9,2760.0,low,0,58
587,retail_salaried,Kampot,6.8,3360.0,medium,0,58
588,retail_salaried,Kampot,2.0,880.0,low,0,58
589,retail_salaried,Phnom Penh,5.0,1470.0,low,0,58
590,cash_intensive,Phnom Penh,1.4,9810.0,low,0,59
591,retail_salaried,Phnom Penh,1.6,2900.0,low,0,59
592,retail_salaried,Phnom Penh,7.7,,low,0,59
593,retail_self_employed,Phnom Penh,6.2,11940.0,medium,0,59
594,retail_salaried,Siem Reap,2.6,2600.0,low,0,59
595,retail_salaried,Kampot,3.7,4580.0,low,0,59
596,retail_self_employed,Phnom Penh,18.0,8280.0,low,0,59
597,retail_self_employed,Kampot,5.6,6330.0,low,0,59
598,corporate,Battambang,3.1,966170.0,low,0,59
599,retail_self_employed,Phnom Penh,1.7,,low,0,59
600,retail_salaried,Kampot,5.5,1710.0,high,0,60
601,small_business,Phnom Penh,12.3,15420.0,low,0,60
602,cash_intensive,Phnom Penh,2.6,52160.0,low,0,60
603,retail_self_employed,Siem Reap,5.8,2310.0,low,0,60
604,Corporate,Siem Reap,5.7,183800.0,high,0,60
605,small_business,Phnom Penh,1.7,35350.0,low,0,60
606,small_business,Phnom Penh,5.5,9940.0,high,0,60
607,retail_salaried,Phnom Penh,2.0,1700.0,low,0,60
608,Retail Self Employed,Battambang,6.6,3910.0,low,0,60
609,retail_salaried,Phnom Penh,6.3,3110.0,low,0,60
610,retail_self_employed,Siem Reap,4.4,5430.0,low,0,61
611,retail_self_employed,Phnom Penh,19.3,13120.0,low,0,61
612,corporate,Siem Reap,0.3,88670.0,low,0,61
613,corporate,Phnom Penh,,243350.0,low,0,61
614,retail_salaried,Phnom Penh,11.2,1220.0,low,0,61
615,retail_self_employed,Phnom Penh,2.9,,low,0,61
616,Retail Self Employed,Phnom Penh,3.1,6440.0,low,0,61
617,Retail Salaried,Siem Reap,3.4,2890.0,low,0,61
618,retail_salaried,Sihanoukville,10.6,12390.0,low,0,61
619,retail_salaried,Battambang,1.2,12620.0,low,0,61
620,small_business,Kampot,1.8,6600.0,low,0,62
621,retail_salaried,Siem Reap,0.4,,low,0,62
622,corporate,Phnom Penh,3.6,145600.0,medium,0,62
623,retail_salaried,Battambang,2.8,2300.0,low,0,62
624,corporate,Battambang,1.7,,low,0,62
625,Retail Salaried,Siem Reap,14.8,610.0,medium,0,62
626,small_business,Siem Reap,3.4,18790.0,low,0,62
627,retail_salaried,Siem Reap,,2420.0,low,0,62
628,retail_self_employed,Sihanoukville,3.7,7050.0,low,0,62
629,Small Business,Sihanoukville,2.0,25180.0,low,0,62
630,cash_intensive,Phnom Penh,2.4,76370.0,low,0,63
631,small_business,Phnom Penh,2.0,35260.0,low,0,63
632,retail_salaried,Phnom Penh,2.9,5110.0,low,0,63
633,retail_salaried,Phnom Penh,1.5,2640.0,low,0,63
634,retail_salaried,Phnom Penh,2.6,,low,0,63
635,retail_salaried,Phnom Penh,3.0,2140.0,low,0,63
636,retail_self_employed,Phnom Penh,7.5,12870.0,high,0,63
637,retail_self_employed,Siem Reap,0.2,6360.0,low,0,63
638,small_business,Phnom Penh,6.3,20370.0,low,0,63
639,small_business,Kampot,4.9,59120.0,medium,0,63
640,retail_self_employed,Phnom Penh,4.9,4330.0,low,0,64
641,small_business,Siem Reap,12.7,42660.0,medium,0,64
642,Retail Salaried,Siem Reap,12.8,2460.0,low,0,64
643,retail_salaried,Phnom Penh,16.0,2060.0,low,0,64
644,retail_self_employed,Battambang,3.3,3050.0,low,0,64
645,small_business,Battambang,2.2,8120.0,low,0,64
646,retail_salaried,Siem Reap,,1100.0,low,0,64
647,retail_salaried,Siem Reap,0.8,1850.0,low,0,64
648,retail_self_employed,Sihanoukville,2.9,4300.0,low,0,64
649,retail_salaried,Phnom Penh,2.3,3360.0,medium,0,64
650,retail_salaried,Phnom Penh,2.3,6540.0,low,0,65
651,cash_intensive,Battambang,2.5,40720.0,low,0,65
652,retail_self_employed,Sihanoukville,2.8,1880.0,medium,0,65
653,Retail Salaried,Phnom Penh,7.8,1810.0,low,0,65
654,small_business,Phnom Penh,3.7,43720.0,low,0,65
655,retail_salaried,Phnom Penh,0.9,3650.0,high,0,65
656,small_business,Phnom Penh,4.4,,low,0,65
657,retail_salaried,Phnom Penh,2.4,1910.0,low,0,65
658,retail_self_employed,Phnom Penh,3.9,3450.0,low,0,65
659,retail_salaried,Phnom Penh,1.6,1850.0,low,0,65
660,retail_salaried,Siem Reap,8.9,2510.0,low,0,66
661,cash_intensive,Kampot,1.4,27400.0,low,0,66
662,retail_salaried,Phnom Penh,5.4,6360.0,low,0,66
663,retail_salaried,Phnom Penh,4.0,,low,0,66
664,retail_salaried,Phnom Penh,1.9,2110.0,medium,0,66
665,retail_self_employed,Phnom Penh,1.3,1970.0,low,0,66
666,small_business,Phnom Penh,8.1,85150.0,low,0,66
667,corporate,Siem Reap,2.8,872040.0,low,0,66
668,retail_salaried,Phnom Penh,4.3,2870.0,medium,0,66
669,retail_salaried,Phnom Penh,5.3,1440.0,low,0,66
670,retail_salaried,Phnom Penh,9.8,520.0,low,0,67
671,retail_self_employed,Kampot,1.5,6590.0,low,0,67
672,corporate,Siem Reap,11.2,337850.0,low,0,67
673,retail_self_employed,Sihanoukville,3.3,7460.0,low,0,67
674,retail_self_employed,Phnom Penh,4.9,5150.0,low,0,67
675,retail_salaried,Battambang,8.7,1660.0,low,0,67
676,cash_intensive,Siem Reap,3.5,28600.0,low,0,67
677,retail_salaried,Phnom Penh,7.7,750.0,low,0,67
678,retail_salaried,Phnom Penh,5.7,5590.0,medium,0,67
679,retail_salaried,Battambang,3.3,1480.0,low,0,67
680,retail_salaried,Sihanoukville,2.2,1760.0,low,0,68
681,retail_salaried,Siem Reap,2.3,5660.0,low,0,68
682,retail_salaried,Phnom Penh,3.2,8310.0,low,0,68
683,retail_salaried,Phnom Penh,8.8,4620.0,low,0,68
684,retail_self_employed,Siem Reap,1.8,15080.0,low,0,68
685,retail_salaried,Phnom Penh,9.5,1820.0,low,0,68
686,Retail Salaried,Battambang,9.8,1340.0,low,0,68
687,corporate,Phnom Penh,3.5,448390.0,low,0,68
688,small_business,Phnom Penh,8.9,14410.0,low,0,68
689,retail_salaried,Phnom Penh,6.1,1910.0,low,0,68
690,retail_salaried,Phnom Penh,3.3,3860.0,low,0,69
691,cash_intensive,Battambang,3.2,26630.0,medium,0,69
692,retail_salaried,Sihanoukville,4.4,2240.0,low,0,69
693,retail_salaried,Phnom Penh,10.8,6530.0,low,0,69
694,cash_intensive,Sihanoukville,5.8,155140.0,low,0,69
695,retail_salaried,Sihanoukville,2.6,5450.0,low,0,69
696,retail_self_employed,Phnom Penh,1.1,2550.0,low,0,69
697,retail_self_employed,Phnom Penh,1.4,8590.0,low,0,69
698,retail_self_employed,Phnom Penh,0.7,10140.0,low,0,69
699,retail_salaried,Siem Reap,5.5,2990.0,low,0,69
700,Retail Salaried,Siem Reap,2.7,1850.0,low,0,70
701,retail_salaried,Siem Reap,2.7,3070.0,low,0,70
702,retail_salaried,Phnom Penh,1.6,3140.0,low,0,70
703,small_business,Siem Reap,13.7,33550.0,low,0,70
704,retail_salaried,Phnom Penh,7.7,2420.0,low,0,70
705,retail_self_employed,Phnom Penh,9.3,1590.0,low,0,70
706,small_business,Sihanoukville,3.6,11710.0,low,0,70
707,small_business,Siem Reap,2.0,47860.0,low,0,70
708,retail_salaried,Phnom Penh,11.7,6110.0,low,0,70
709,retail_salaried,Sihanoukville,10.8,590.0,low,0,70
710,corporate,Kampot,2.1,109500.0,low,0,71
711,retail_self_employed,Phnom Penh,8.2,9250.0,low,0,71
712,small_business,Phnom Penh,3.9,51600.0,low,0,71
713,cash_intensive,Kampot,3.7,28000.0,low,0,71
714,small_business,Battambang,,54670.0,medium,0,71
715,retail_salaried,Phnom Penh,3.3,1110.0,low,0,71
716,retail_self_employed,Sihanoukville,3.5,5530.0,low,0,71
717,retail_salaried,Phnom Penh,2.4,2560.0,low,0,71
718,retail_self_employed,Phnom Penh,2.1,11720.0,low,0,71
719,corporate,Siem Reap,4.2,,low,0,71
720,retail_salaried,Sihanoukville,14.8,1300.0,high,0,72
721,retail_salaried,Phnom Penh,2.9,1590.0,low,0,72
722,retail_salaried,Battambang,9.6,2190.0,low,0,72
723,corporate,Phnom Penh,0.6,1709900.0,medium,0,72
724,retail_salaried,Battambang,2.9,1990.0,low,0,72
725,retail_salaried,Battambang,3.6,2110.0,low,0,72
726,retail_salaried,Phnom Penh,1.9,2310.0,low,0,72
727,retail_salaried,Phnom Penh,7.2,1930.0,low,0,72
728,retail_salaried,Kampot,2.7,1430.0,low,0,72
729,retail_salaried,Phnom Penh,3.8,10440.0,low,0,72
730,Retail Salaried,Phnom Penh,6.5,1330.0,medium,0,73
731,retail_salaried,Sihanoukville,2.4,510.0,medium,0,73
732,retail_salaried,Sihanoukville,7.2,840.0,low,0,73
733,retail_salaried,Siem Reap,2.2,2730.0,low,0,73
734,retail_salaried,Battambang,5.1,1120.0,low,0,73
735,retail_self_employed,Phnom Penh,3.5,5580.0,low,0,73
736,retail_salaried,Phnom Penh,2.6,4710.0,low,0,73
737,retail_salaried,Phnom Penh,9.9,770.0,low,0,73
738,retail_salaried,Siem Reap,2.9,1480.0,low,0,73
739,retail_salaried,Phnom Penh,2.4,1130.0,low,0,73
740,retail_salaried,Phnom Penh,4.7,2310.0,low,0,74
741,retail_salaried,Kampot,3.6,2110.0,high,0,74
742,small_business,Sihanoukville,8.1,17880.0,low,0,74
743,retail_salaried,Phnom Penh,6.1,760.0,medium,0,74
744,retail_salaried,Phnom Penh,4.3,1960.0,low,0,74
745,retail_salaried,Battambang,4.1,830.0,low,0,74
746,retail_salaried,Phnom Penh,5.9,2180.0,low,0,74
747,retail_salaried,Sihanoukville,4.6,8650.0,low,0,74
748,small_business,Sihanoukville,6.2,18790.0,low,0,74
749,small_business,Battambang,14.9,16270.0,low,0,74
750,retail_salaried,Sihanoukville,6.2,1530.0,low,0,75
751,retail_salaried,Phnom Penh,2.8,4290.0,low,0,75
752,retail_salaried,Battambang,0.5,3770.0,low,0,75
753,retail_salaried,Phnom Penh,,4570.0,medium,0,75
754,retail_self_employed,Sihanoukville,1.3,13400.0,low,0,75
755,retail_salaried,Phnom Penh,5.4,2120.0,low,0,75
756,retail_salaried,Phnom Penh,10.0,2540.0,low,0,75
757,cash_intensive,Battambang,2.9,23550.0,medium,0,75
758,retail_salaried,Phnom Penh,9.7,850.0,low,0,75
759,retail_salaried,Phnom Penh,6.2,2760.0,low,0,75
760,retail_self_employed,Sihanoukville,6.1,2950.0,medium,0,76
761,retail_salaried,Phnom Penh,2.8,1710.0,low,0,76
762,retail_salaried,Phnom Penh,5.1,,low,0,76
763,Retail Salaried,Kampot,12.0,1070.0,low,0,76
764,cash_intensive,Phnom Penh,0.5,18900.0,low,0,76
765,retail_salaried,Battambang,5.7,3410.0,low,0,76
766,retail_salaried,Kampot,1.2,1190.0,low,0,76
767,retail_salaried,Siem Reap,4.7,1790.0,low,0,76
768,retail_salaried,Phnom Penh,5.5,2440.0,medium,0,76
769,retail_self_employed,Siem Reap,5.3,4440.0,low,1,76
770,Retail Salaried,Phnom Penh,3.9,560.0,low,0,77
771,retail_self_employed,Siem Reap,1.6,28150.0,low,0,77
772,retail_self_employed,Battambang,6.1,11460.0,low,0,77
773,small_business,Siem Reap,5.3,52330.0,low,0,77
774,retail_salaried,Phnom Penh,0.8,2090.0,low,0,77
775,small_business,Battambang,2.1,52910.0,low,0,77
776,retail_self_employed,Battambang,1.0,36860.0,low,0,77
777,retail_salaried,Phnom Penh,13.4,5030.0,low,0,77
778,small_business,Phnom Penh,2.9,51690.0,low,0,77
779,small_business,Phnom Penh,7.7,59630.0,low,0,77
780,retail_salaried,Phnom Penh,5.9,430.0,low,0,78
781,cash_intensive,Phnom Penh,3.3,49590.0,low,0,78
782,retail_salaried,Kampot,6.3,650.0,low,0,78
783,retail_self_employed,Phnom Penh,3.5,6890.0,low,0,78
784,corporate,Phnom Penh,2.0,155740.0,low,0,78
785,retail_salaried,Phnom Penh,1.7,3960.0,low,0,78
786,small_business,Battambang,4.6,51870.0,low,0,78
787,retail_salaried,Phnom Penh,5.2,2360.0,low,0,78
788,small_business,Phnom Penh,1.4,95980.0,low,0,78
789,retail_self_employed,Phnom Penh,8.9,4650.0,low,0,78
790,retail_salaried,Phnom Penh,8.4,2750.0,low,0,79
791,retail_salaried,Sihanoukville,6.3,1780.0,low,0,79
792,retail_salaried,Battambang,3.4,2000.0,low,0,79
793,Retail Salaried,Battambang,1.5,2900.0,medium,0,79
794,retail_salaried,Battambang,0.3,3290.0,low,0,79
795,retail_salaried,Phnom Penh,2.5,1980.0,low,0,79
796,retail_salaried,Siem Reap,7.1,2020.0,low,0,79
797,retail_salaried,Siem Reap,1.3,3140.0,low,0,79
798,retail_self_employed,Phnom Penh,6.1,7140.0,low,0,79
799,retail_self_employed,Siem Reap,2.1,9900.0,medium,0,79
800,retail_self_employed,Phnom Penh,4.9,23940.0,low,0,80
801,retail_salaried,Sihanoukville,6.7,1250.0,low,0,80
802,cash_intensive,Siem Reap,11.3,88420.0,low,0,80
803,retail_self_employed,Phnom Penh,2.6,11560.0,low,0,80
804,retail_salaried,Battambang,8.1,8600.0,high,0,80
805,retail_salaried,Siem Reap,1.6,730.0,low,0,80
806,retail_self_employed,Phnom Penh,1.6,3420.0,low,0,80
807,retail_salaried,Siem Reap,7.1,4180.0,low,0,80
808,retail_salaried,Siem Reap,1.4,7920.0,medium,0,80
809,corporate,Phnom Penh,0.8,1047670.0,low,0,80
810,retail_salaried,Siem Reap,17.3,2820.0,high,0,81
811,retail_salaried,Kampot,9.7,1030.0,low,0,81
812,corporate,Battambang,4.1,558140.0,low,0,81
813,retail_self_employed,Phnom Penh,0.1,6600.0,low,0,81
814,retail_salaried,Siem Reap,15.5,1410.0,low,0,81
815,cash_intensive,Kampot,5.9,102240.0,low,0,81
816,cash_intensive,Phnom Penh,9.3,93900.0,low,0,81
817,retail_salaried,Phnom Penh,,4120.0,low,0,81
818,retail_self_employed,Phnom Penh,6.8,5120.0,low,0,81
819,retail_salaried,Phnom Penh,2.4,2650.0,low,0,81
820,retail_salaried,Phnom Penh,9.9,1110.0,low,0,82
821,retail_self_employed,Kampot,2.3,16340.0,low,0,82
822,retail_salaried,Battambang,4.3,2360.0,medium,0,82
823,Retail Self Employed,Phnom Penh,11.3,4150.0,low,0,82
824,small_business,Phnom Penh,8.2,7480.0,low,0,82
825,retail_salaried,Battambang,4.4,1220.0,low,0,82
826,Retail Self Employed,Phnom Penh,3.0,2510.0,low,0,82
827,retail_salaried,Battambang,4.2,1520.0,low,0,82
828,small_business,Kampot,1.2,47540.0,low,0,82
829,retail_salaried,Siem Reap,4.8,3380.0,low,0,82
830,retail_self_employed,Phnom Penh,8.1,1550.0,low,0,83
831,retail_self_employed,Phnom Penh,7.9,10420.0,low,0,83
832,retail_salaried,Phnom Penh,13.3,2760.0,medium,0,83
833,retail_self_employed,Phnom Penh,8.0,5850.0,low,0,83
834,retail_self_employed,Phnom Penh,4.0,1120.0,low,0,83
835,retail_self_employed,Phnom Penh,3.7,1400.0,low,0,83
836,small_business,Kampot,1.9,20190.0,low,0,83
837,corporate,Sihanoukville,2.1,621410.0,low,0,83
838,Retail Salaried,Phnom Penh,0.8,2580.0,low,0,83
839,retail_salaried,Sihanoukville,5.1,2000.0,low,0,83
840,retail_salaried,Battambang,2.0,16010.0,low,0,84
841,small_business,Phnom Penh,3.7,8330.0,low,0,84
842,retail_salaried,Kampot,6.0,4070.0,medium,0,84
843,retail_salaried,Phnom Penh,3.7,3330.0,medium,0,84
844,retail_salaried,Siem Reap,2.7,2590.0,low,0,84
845,cash_intensive,Siem Reap,2.3,57730.0,low,0,84
846,retail_salaried,Phnom Penh,4.0,2680.0,low,0,84
847,retail_self_employed,Siem Reap,4.1,2150.0,low,0,84
848,retail_salaried,Phnom Penh,1.8,2730.0,low,0,84
849,corporate,Kampot,12.2,326040.0,low,0,84
850,retail_salaried,Sihanoukville,4.4,1730.0,low,0,85
851,retail_salaried,Sihanoukville,3.4,2830.0,low,0,85
852,small_business,Phnom Penh,10.8,18500.0,low,0,85
853,cash_intensive,Sihanoukville,3.6,26120.0,low,0,85
854,retail_salaried,Siem Reap,6.8,1640.0,low,0,85
855,retail_salaried,Phnom Penh,4.3,4660.0,medium,0,85
856,retail_self_employed,Phnom Penh,11.3,10220.0,low,0,85
857,small_business,Kampot,2.4,26120.0,low,0,85
858,retail_salaried,Phnom Penh,6.9,6390.0,low,0,85
859,Retail Salaried,Phnom Penh,2.1,1300.0,low,0,85
860,retail_self_employed,Siem Reap,,3930.0,medium,0,86
861,retail_self_employed,Battambang,1.8,4430.0,low,0,86
862,small_business,Battambang,1.0,26230.0,low,0,86
863,retail_self_employed,Kampot,4.5,,low,0,86
864,retail_salaried,Sihanoukville,10.5,2580.0,low,0,86
865,cash_intensive,Kampot,0.5,58140.0,low,0,86
866,small_business,Battambang,0.7,27310.0,low,0,86
867,small_business,Phnom Penh,3.5,182680.0,high,0,86
868,retail_salaried,Siem Reap,1.6,1740.0,low,0,86
869,retail_salaried,Phnom Penh,1.9,1210.0,low,0,86
870,retail_self_employed,Sihanoukville,7.2,,low,0,87
871,retail_salaried,Phnom Penh,1.4,3780.0,low,0,87
872,corporate,Sihanoukville,7.3,78980.0,low,0,87
873,retail_salaried,Phnom Penh,3.5,1460.0,low,0,87
874,retail_self_employed,Phnom Penh,4.5,1950.0,medium,0,87
